,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
2091,Face Recognition Based on Nonlinear DCT Discriminant Feature Extraction Using Improved Kernel DCV.,,Sheng Li|Yong-Fang Yao|Xiao-Yuan Jing|Heng Chang|Shi-Qiang Gao|David Zhang|Jing-Yu Yang,2009,,,,2017450,journals/ieicet/LiYJCGZY09,3,34,5,34,5,3
2092,Ueli Maurer|Björn Tackmann,,On the soundness of authenticate-then-encrypt: formalizing the malleability of symmetric encryption.,-2010,,,,99235,conf/ccs/MaurerT10,2,0,281,0,281,3
2095,Monte Carlo Simulation of Spin-Polarized Transport.,,Min Shen|Semion Saikin|Ming-C. Cheng|Vladimir Privman,2003,,,,342117,conf/iccsa/ShenSCP03,2,0,5,0,5,3
2096,Toshio Asano|Yutaka Ishibashi|Seiji Kameyama,,Interactive Haptic Transmission for Remote Control Systems.,-2006,,,,389119,conf/icmcs/AsanoIK06,1,0,179,0,179,3
2099,"Walsh transforms, balanced sum theorems and partition coefficients over multary alphabets.",,Maria Teresa Iglesias|Bart Naudts|Alain Verschoren|Concepcion Vidal,2005,,,,264252,conf/gecco/IglesiasNVV05,0,0,234,0,234,3
2116,Ning Kang|Jun Zhang|Eric S. Carlson,,Performance of ILU preconditioning techniques in simulating anisotropic diffusion in the human brain.,2004,,,,1986647,journals/fgcs/KangZC04,3,203,5,203,5,3
2118,Damiano Carra|Renato Lo Cigno|Ernst W. Biersack,,Stochastic Graph Processes for Performance Evaluation of Content Delivery Applications in Overlay Networks.,2008,,,,2281025,journals/tpds/CarraCB08,3,117,5,117,5,3
2127,Camits: a Cooperative Agents Model for Intelligent Tutoring Systems.,,R. J. Imbert,1998,,,,194278,conf/ecai/Imbert98,1,0,768,0,768,3
2128,Renaud Jolivet|Alexander Rauch|Hans-Rudolf Lüscher|Wulfram Gerstner,,Integrate-and-Fire models with adaptation are good enough.,-2005,,,,605173,conf/nips/JolivetRLG05,1,0,769,0,769,3
2138,Yuji Ayatsuka|Jun Rekimoto,,tranSticks: physically manipulatable virtual connections.,2005,,,,102605,conf/chi/AyatsukaR05,1,0,771,0,771,3
2142,Toshio Kondo|Tayoshi Nakashima|Toshio Tsuchiya|Yoshi Sugiyama|Tsuneta Sudo,,A large scale cellular array processor: AAP-1.,-1985,,,,26095,conf/acm/KondoNTSS85,2,0,439,0,439,3
2145,Katsuhiko Nakamura,,Real-Time Recognition of Cyclic Strings by One-Way and Two-Way Cellular Automata.,2005,,,,2008075,journals/ieicet/Nakamura05,3,34,5,34,5,3
2148,Rui Wang 0004|Ewen Cheslack-Postava|Rui Wang 0003|David Luebke|Qianyong Chen|Wei Hua|Qunsheng Peng|Hujun Bao,,Real-time editing and relighting of homogeneous translucent materials.,-2008,,,,2293177,journals/vc/WangCWLCHPB08,3,0,5,0,5,3
2157,Kaoru Yokoo|Stéphane Beauregard|Martin Schneider,,Indoor Relative Localization with Mobile Short-Range Radar.,2009,,,,809124,conf/vtc/YokooBS09,1,0,367,0,367,3
2158,Massimo Baleani|Alberto Ferrari|Leonardo Mangeruca|Alberto L. Sangiovanni-Vincentelli,,Efficient embedded software design with synchronous models.,-2005,,,,212581,conf/emsoft/BaleaniFMS05,1,0,619,0,619,3
2159,Kunikazu Fujii|Takashi Yoshino|Tomohiro Shigenobu|Jun Munemori,,Development of an Intercultural Collaboration System with Semantic Information Share Function.,2005,,,,556697,conf/kes/FujiiYSM05,2,0,777,0,777,3
2165,Min-Soo Kim 0007|Sungho Ryu|Kyu Tae Cho|Taik-Heon Rhee|Hyun-Il Choi|Jin Hyung Kim,,Recognition-Based Digitalization of Korean Historical Archives.,-2004,,,,44624,conf/airs/KimRCRCK04,1,0,779,0,779,3
2167,Gray Scale CCT Compensation of Mobile Phone LCD.,,In-Ho Song|Bong-Soo Kim|Sung-Hak Lee|Eun-Su Kim|Soo-Wook Jang|Kyu-Ik Sohng,2005,,,,115902,conf/cisst/SongKLKJS05,1,0,780,0,780,3
2168,Yang Wang 0005|Alfred Kobsa,,Respecting Users' Individual Privacy Constraints in Web Personalization.,2007,,,,744243,conf/um/WangK07,1,0,781,0,781,3
2172,Embedding a secondary communication channel transparently within a cyclic redundancy check (CRC).,,David R. Irvin,2001,,,,2002452,journals/ibmrd/Irvin01,3,28,5,28,5,3
2181,Volker Roth|Bernd Fischer,,Improved functional prediction of proteins by learning kernel combinations in multilabel settings.,2007,,,,1849491,journals/bmcbi/RothF07,1,21,5,21,5,3
2184,Computer Aided Classification of Mammographic Tissue Using Independent Component Analysis and Support Vector Machines.,,Athanasios Koutras|Ioanna Christoyianni|George Georgoulas|Evangelos Dermatas,2006,,,,319151,conf/icann/KoutrasCGD06,2,0,5,0,5,3
2190,Three Dimensional Comparison of Interventional MR Radiofrequency Ablation Images with Tissue Response.,,Michael S. Breen|David L. Wilson|Roee S. Lazebnik|Jonathan S. Lewin,-2003,,,,582634,conf/miccai/BreenWLL03,1,0,5,0,5,3
2194,Marco Guerriero|Peter Willett|Stefano Maranò|Vincenzo Matta,,Speedier sequential tests via stochastic resonance.,2008,,,,898878,conf/icassp/GuerrieroWMM08,1,0,0,0,0,3
2201,Recursive and Trellis-Based Feedback Reduction for MIMO-OFDM with Rate-Limited Feedback.,,Shengli Zhou|Baosheng Li|Peter Willett,2006,,,,2352980,journals/twc/ZhouLW06,2,162,0,162,0,3
2206,Peter Wagner|Martin Schneider,,Verarbeitung großer Datenmengen mittels Neuronaler Netze zur Schätzung kleinräumiger Produktionsfunktionen.,2007,,,,272620,conf/gil/WagnerS07,1,0,790,0,790,3
2208,Enrique Herrera-Viedma|Carlos Porcel|Antonio Gabriel López-Herrera|Sergio Alonso,,A Fuzzy Linguistic Recommender System to Advice Research Resources in University Digital Libraries.,2008,,,,2433774,series/sfsc/Herrera-ViedmaPLA08,0,0,791,0,791,3
2211,ONKI SKOS Server for Publishing and Utilizing SKOS Vocabularies and Ontologies as Services.,,Jouni Tuominen|Matias Frosterus|Kim Viljanen|Eero Hyvönen,2009,,,,222812,conf/esws/TuominenFVH09,1,0,5,0,5,3
2215,Bin Liu|Fenlin Liu|Chunfang Yang|Yifeng Sun,,Secure Steganography in Compressed Video Bitstreams.,2008,,,,8758,conf/IEEEares/LiuLYS08,1,0,795,0,795,3
2217,Mihai V. Micea|G. N. Carstoiu|L. Ungurean|Dan Chiciudean|Vladimir Cretu|V. Groza,,PARSECS: A Predictable Data Communication System for Smart Sensors and Hard Real-Time Applications.,-2010,,,,2420216,journals/tim/MiceaCUCCG10,3,301,5,301,5,3
2219,Thomas Ott|Albert Kern|Ansgar Schuffenhauer|Maxim Popov|Pierre Acklin|Edgar Jacoby|Ruedi Stoop,,Sequential Superparamagnetic Clustering for Unbiased Classification of High-Dimensional Chemical Data.,-2004,,,,2096336,journals/jcisd/OttKSPAJS04,2,302,5,302,5,3
2222,Eduard C. Dragut|Ramon Lawrence,,Composing Mappings Between Schemas Using a Reference Ontology.,2004,,,,136129,conf/coopis/DragutL04,2,0,797,0,797,3
2230,Claudia Hess|Willy Chen|Thomas Syldatke,,Business-oriented CAx Integration with Semantic Technologies Revisited.,2010,,,,272148,conf/gi/HessCS10,2,0,800,0,800,3
2237,William Boos,,HONE: The IBM Marketing Support System.,-1985,,,,2003644,journals/ibmsj/Boos85,0,241,5,241,5,3
2242,Ewout Vansteenkiste|Dietrich Van der Weken|Wilfried Philips|Etienne E. Kerre,,Perceived Image Quality Measurement of State-of-the-Art Noise Reduction Schemes.,2006,,,,22830,conf/acivs/VansteenkisteWPK06,1,0,5,0,5,3
2250,Marius-Calin Silaghi|Boi Faltings,,Self Reordering for security in generalized english auctions (GEA).,2002,,,,65984,conf/atal/SilaghiF02,1,0,5,0,5,3
2251,Frequency response of nonlinear networks using curve tracing algorithm.,,Akio Ushida|Yoshihiro Yamagami|Yoshifumi Nishio,-2002,,,,502040,conf/iscas/UshidaYN02,1,0,775,0,775,3
2252,Amina Tariq|Amna Basharat|Arshad Ali|Hafiz Farooq Ahmad|Hiroki Suguri,,A collaborative multi-agent based conference planner application using Web and grid services.,-2005,,,,802727,conf/colcom/TariqBAAS05,1,0,806,0,806,3
2261,Ahmet Çakir|Gisela Çakir|Thomas Müller|Pieter Unema,,The TrackPad: a study on user comfort and performance.,-1995,,,,103112,conf/chi/CakirCMU95a,2,0,810,0,810,3
2266,Minoru Kanehisa|Susumu Goto|Masahiro Hattori|Kiyoko F. Aoki-Kinoshita|Masumi Itoh|Shuichi Kawashima|Toshiaki Katayama|Michihiro Araki|Mika Hirakawa,,From genomics to chemical genomics: new developments in KEGG.,2006,,,,2159214,journals/nar/KanehisaGHAIKKAH06,0,0,5,0,5,3
2269,Begoña González Rei|Antonio Cardenal López|Laura Docío Fernández|Carmen García-Mateo,,Problemática de la recogida y anotación de una base de datos oral para el gallego.,2001,,,,2177570,journals/pdln/ReiLFG01,0,307,0,307,0,3
2270,G. Brière|Mohan L. Chaudhry,,Computational Analysis of Single-Server Bulk-Arrival Queues: GIX/M/1.,1987,,,,2190494,journals/questa/BriereC87,2,0,811,0,811,3
2273,Tom Bobach|Martin Bertram|Georg Umlauf,,Issues and Implementation of C1 and C2 Natural Neighbor Interpolation.,2006,,,,529716,conf/isvc/BobachBU06,2,0,812,0,812,3
2277,Weijiang Liu|Jian Gong|Wei Ding 0001|Guang Cheng,,An Algorithm for Estimation of Flow Length Distributions Using Heavy-Tailed Feature.,2006,,,,328515,conf/iccS/LiuGDG06,1,0,489,0,489,3
2281,Mauricio Osorio|Víctor Cuevas,,Updates in answer set programming: An approach based on basic structural properties.,2007,,,,2281552,journals/tplp/OsorioC07,3,309,5,309,5,3
2290,Cai Min|Xie Junqing|Wang Yun|Gu Guanqun,,An Implementation Model of IntServ/RSVP Based CORBA A/V Stream Service.,2000,,,,800763,conf/tools/MinJYG00,1,0,813,0,813,3
2318,Chunhua Tian|Wei Ding 0002|Rongzeng Cao|Shun Jiang,,Extensive Epidemic Spreading Model Based on Multi-agent System Framework.,2007,,,,329937,conf/iccS/TianDCJ07,1,0,489,0,489,3
2320,Eric Y. K. Chan|H. W. Chan|K. M. Chan|Vivien P. S. Chan|Samuel T. Chanson|Matthew M. H. Cheung|C. F. Chong|K. P. Chow|Albert K. T. Hui|Lucas Chi Kwong Hui|Luke C. K. Lam|W. C. Lau|Kevin K. H. Pun|Anthony Y. F. Tsang|Wai Wan Tsang|Sam C. W. Tso|Dit-Yan Yeung|K. Y. Yu,,IDR: An Intrusion Detection Router for Defending against Distributed Denial-of-Service (DDoS) Attacks.,-2004,,,,523037,conf/ispan/ChanCCCCCCCHHLLPTTTYY04,2,0,820,0,820,3
2325,Abhik K. Das|Sriram Vishwanath|Syed Ali Jafar|Athina Markopoulou,,Network Coding for Multiple Unicasts: An Interference Alignment Approach,2010,,,,1927292,journals/corr/abs-1008-0235,3,5,0,5,0,3
2329,"Mapping Reference Code to Irregular DSPS within the Retargetable, Optimizing Compiler Cogen(T).",,Gary William Grewal|Thomas Charles Wilson,-2003,,,,2023380,journals/ijcia/GrewalW03,2,310,5,310,5,3
2335,Barry Lawson|Lawrence Leemis,,Simulation 101 software: workshop and beyond.,-2007,,,,785442,conf/wsc/LawsonL07,0,0,5,0,5,3
2338,Bernd Fischer|Jan Modersitzki,,FLIRT: A Flexible Image Registration Toolbox.,-2003,,,,763851,conf/wbir/FischerM03,2,0,520,0,520,3
2341,Jan S. Erkelens|Jesper Jensen|Richard Heusdens,,A data-driven approach to optimizing spectral speech enhancement methods for various error criteria.,-2007,,,,2300467,journals/speech/ErkelensJH07,3,311,0,311,0,3
2345,Evaluation of a full color flat panel Liquid Crystal Display vs. CRT display.,,Yutaka Ando|Masayuki Kitamura|Nobuhiro Tsukamoto|Eiichi Kohda|Atsushi Kubo|Toshikazu Sakano|Tatsuya Fujii|Isao Furukawa|Sadayasu Ono,2001,,,,89256,conf/cars/AndoKTKKSFFO01,2,0,824,0,824,3
2358,Kitiyaporn Wittayanarakul|Ornjira Aruksakunwong|Pornthep Sompornpisut|Vannajan Sanghiran-Lee|Vudhichai Parasuk|Surapong Pinitglang|Supot Hannongbua,,"Structure, Dynamics and Solvation of HIV-1 Protease/Saquinavir Complex in Aqueous Solution and Their Contributions to Drug Resistance: Molecular Dynamic Simulations.",-2005,,,,2097312,journals/jcisd/WittayanarakulASSPPH05,3,302,5,302,5,3
2361,Xian Ping Fan|Pak Kwong Chan,,A CMOS high-speed multistage preamplifier for comparator design.,2004,,,,495548,conf/iscas/FanC04,1,0,0,0,0,3
2362,Sanjeeb Dash|Oktay Günlük|Andrea Lodi,,MIR closures of polyhedral sets.,2010,,,,2152275,journals/mp/DashGL10,2,314,5,314,5,3
2364,Jianli Duan|Ning Zhang,,Research on Visualization Techniques for Web Usability Analysis.,-2007,,,,714830,conf/snpd/DuanZ07,2,0,5,0,5,3
2373,Arthur P. Goldberg|Gerald J. Popek|Stephen S. Lavenberg,,A Validated Distributed System Performance Model.,1983,,,,631978,conf/performance/GoldbergPL83,1,0,831,0,831,3
2384,Wei-neng Chen|Jun Zhang|Yang Yu,,Workflow scheduling in grids: an ant colony optimization approach.,2007,,,,820315,conf/cec/ChenZY07,1,0,12,0,12,3
2389,Matthew R. Peters|Steven Haynes|David J. Saab|Helena M. Mentis|Abigail Durrant,,Exploring design as a research activity.,2007,,,,106474,conf/chi/PetersHSMD07,1,0,5,0,5,3
2392,Heike Neumann|Thomas Schwarzpaul,,Fairness in Wallets with Observer.,-2003,,,,178748,conf/dexaw/NeumannS03,2,0,89,0,89,3
2399,Marco Guerriero|Stefano Maranò|Vincenzo Matta|Peter Willett,,Optimal relay function in the low-power regime for distributed estimation over a MAC.,2010,,,,2351653,journals/tsp/GuerrieroMMW10,0,15,0,15,0,3
2401,Claudia Hess|Marian de Vries,,From models to data: A prototype Query Translator for the cadastral domain.,2006,,,,2299697,journals/urban/HessV06,2,318,5,318,5,3
2405,Rolf Pfeifer|Philip Rademakers,,Situated Adaptive Design: Toward a New Methodology for Knowledge Systems Development.,1991,,,,773304,conf/wi/PfeiferR91,1,0,838,0,838,3
2407,Francisco J. Cantú Ortiz,,AI's Geographic Outreach: Mexico and Latin America.,2003,,,,1984149,journals/expert/Cantu-Ortiz03,3,53,5,53,5,3
2408,Peter Grunwald,,Entropy Concentration and the Empirical Coding Game,-2008,,,,1917121,journals/corr/abs-0809-1017,3,5,839,5,839,3
2409,Lianpeng Zhang|Qinhuo Liu|Hui Lin|Huasheng Sun|Shicheng Chen,,The land cover mapping with airborne hyperspectral remote sensing imagery in Yanhe river valley.,2010,,,,912125,conf/geoinformatics/ZhangLLSC10a,4,0,840,0,840,3
2412,Anomaly Detection via Feature-Aided Tracking and Hidden Markov Models.,,Satnam Singh|Haiying Tu|William Donat|Krishna R. Pattipati|Peter Willett,2009,,,,2288430,journals/tsmc/SinghTDPW09,5,197,5,197,5,3
2416,Yiwen Wang|Federica Cena|Francesca Carmagnola|Omar Cortassa|Cristina Gena|Natalia Stash|Lora Aroyo,,RSS-Based Interoperability for User Adaptive Systems.,2008,,,,36184,conf/ah/WangCCCGSA08,1,0,176,0,176,3
2417,Chee-Way Chong|P. Raveendran|R. Mukundan,,Translation and scale invariants of Legendre moments.,-2004,,,,2180464,journals/pr/ChongRM04,2,109,5,109,5,3
2424,Assessing the Intensity of Urban Land Use Based on Radial Basis Function Network.,,Weisheng Xu|Sheng Chang|Jiangfeng Li,-2010,,,,891028,conf/dbta/XuCL10,1,0,847,0,847,3
2429,Y. Shao|John E. W. Mayhew,,A Stochastic Framework for Object Localisation.,-1996,,,,79704,conf/bmvc/ShaoM96,1,0,5,0,5,3
2431,Timothy S. Gegg-Harrison|Gary R. Bunce|Rebecca D. Ganetzky|Christina M. Olson|Joshua D. Wilson,,Studying program correctness by constructing contracts.,2003,,,,822739,conf/iticse/Gegg-HarrisonBGOW03,1,0,850,0,850,3
2465,Abraham Flaxman,,A sharp threshold for a random constraint satisfaction problem.,2004,,,,1949414,journals/dm/Flaxman04,2,68,0,68,0,3
2466,Biorthogonal wavelet construction for hybrid quad/triangle meshes.,,Huawei Wang|Kai Tang,2009,,,,2293243,journals/vc/WangT09,3,166,5,166,5,3
2467,K. Jon Barwise,,The Hanf Number of Second Order Logic.,1972,,,,2132639,journals/jsyml/Barwise72,2,155,5,155,5,3
2471,Medienanalyse und Visualisierung - Auswertung von Online-Pressetexten durch Text Mining.,,Uwe Quasthoff|Matthias Richter|Christian Wolff,-2003,,,,2142243,journals/ldvf/QuasthoffRW03,0,322,862,322,862,3
2473,Alonso A. Alonso|Ramón de la Rosa|Lara del Val|María I. Jiménez|Samuel Franco,,A Robot Controlled by Blinking for Ambient Assisted Living.,-2009,,,,543424,conf/iwann/AlonsoRVJF09,1,0,494,0,494,3
2475,Juan Peralta|Germán Gutiérrez|Araceli Sanchís,,Shuffle design to improve time series forecasting accuracy.,-2009,,,,821292,conf/cec/PeraltaGS09,1,0,0,0,0,3
2476,Grit Denker|Lalana Kagal|Timothy W. Finin|Massimo Paolucci|Katia P. Sycara,,Security for DAML Web Services: Annotation and Matchmaking.,-2003,,,,683390,conf/semweb/DenkerKFPS03,2,0,863,0,863,3
2477,Priya Narasimhan|Louise E. Moser|P. M. Melliar-Smith,,Strongly consistent replication and recovery of fault-tolerant CORBA applications.,-2002,,,,1932234,journals/csse/NarasimhanMM02,2,324,5,324,5,3
2479,Decision Support for User Interface Design: Usability Diagnosis by Time Analysis of the User Activity.,,Avi Harel|Ron S. Kenett|Fabrizio Ruggeri,-2008,,,,133364,conf/compsac/HarelKR08,1,0,5,0,5,3
2488,Bong-Su Kang|Sung-Il Chien|Kil-Taek Lim|Jin-Ho Kim,,Large Scale Pattern Recognition System using Hierarchical Neural Network and False-Alarming Nodes.,-1997,,,,433441,conf/ictai/KangCLK97,1,0,345,0,345,3
2489,Byung-Joo Shin|Min Jin,,Storing and Querying XML Documents Using a Path Table in Relational Databases.,2003,,,,215398,conf/er/ShinJ03,1,0,865,0,865,3
2491,Amarjeet Singh 0002|Amit Chhabra|Anup Gangwar|Basant Kumar Dwivedi|M. Balakrishnan|Anshul Kumar,,SoC Synthesis with Automatic Hardware Software Interface Generation.,2003,,,,756070,conf/vlsid/SinghCGDBK03,1,0,1,0,1,3
2492,Weijiang Liu|Jian Gong|Wei Ding 0001|Yanbing Peng,,Estimating Original Flow Length from Sampled Flow Statistics.,2006,,,,328517,conf/iccS/LiuGDP06,1,0,866,0,866,3
2493,Wei Zhang|Chunzhi Song|Min Ye,,Further Studies on Nonlinear oscillations and Chaos of a Symmetric Cross-ply Laminated Thin Plate under Parametric Excitation.,2006,,,,2382881,journals/ijbc/ZhangSY06,3,31,5,31,5,3
2496,SungMoo Ryew|Hyoukryeol Choi,,Double active universal joint (DAUJ): robotic joint mechanism for human-like motions.,2001,,,,2356266,journals/trob/RyewC01,2,325,5,325,5,3
2502,A Genetic Algorithm for Classification by Feature Partitioning.,,H. Altay Güvenir|Izzet Sirin,-1993,,,,363639,conf/icga/GuvenirS93,1,0,869,0,869,3
2506,Catherine C. McGeoch|J. D. Tygar,,Optimal Sampling Strategies for Quicksort.,1995,,,,2195599,journals/rsa/McGeochT95,1,0,219,0,219,3
2512,Alexandru George Floares,,Automatic inferring drug gene regulatory networks with missing information using neural networks and genetic programming.,-2008,,,,464147,conf/ijcnn/Floares08,4,0,80,0,80,3
2517,Olivier Delalande|Nicolas Férey|Gilles Grasseau|Marc Baaden,,Complex molecular assemblies at hand via interactive simulations.,2009,,,,2093406,journals/jcc/DelalandeFGB09,3,7,5,7,5,3
2518,Fei Chen|Timothy W. O'Neil|Edwin Hsing-Mean Sha,,Optimizing Overall Loop Schedules Using Prefetching and Partitioning.,2000,,,,2279490,journals/tpds/ChenOS00,2,117,0,117,0,3
2520,C. González|A. Ramírez|José Antonio Lozano|Pedro Larrañaga,,Average Time Complexity of Estimation of Distribution Algorithms.,-2005,,,,542345,conf/iwann/GonzalezRLL05,1,0,872,0,872,3
2532,Florian Deissenboeck|Elmar Jürgens|Benjamin Hummel|Stefan Wagner|Benedikt Mas y Parareda|Markus Pizka,,Tool Support for Continuous Quality Control.,-2008,,,,2219702,journals/software/DeissenboeckJHWPP08,3,288,5,288,5,3
2534,Yu-Min Lin|Po-Lung Tien,,Next-generation OFDMA-based passive optical network architecture supporting radio-over-fiber.,2010,,,,2126858,journals/jsac/LinT10,0,47,0,47,0,3
2541,Salvatore T. March|Sunder Mendu|Michael Prietula|Dzenan Ridjanovic|John V. Carlis|Diane Beyer|Karen Ryan,,Current Research in Database Design at the University of Minnesota.,1984,,,,1946377,journals/debu/MarchMPRCBR84,3,298,5,298,5,3
2543,Designing Proper Services for a Hybrid Multimedia-on-Demand System.,,Vicki W. H. Lee|Eric W. M. Wong,2007,,,,2008984,journals/ieicet/LeeW07,5,0,0,0,0,3
2544,Zhen Ye|Jasjit S. Suri|Yajie Sun|Roman Janer,,Four image interpolation techniques for ultrasound breast phantom data acquired using Fischer's full field digital mammography and ultrasound system (FFDMUS): a comparative approach.,-2005,,,,377707,conf/icip/YeSSJ05,1,0,5,0,5,3
2546,Allen Chong|Guanglan Zhang|Vladimir B. Bajic,,Information and sequence extraction around the 5'-end and translation initiation site of human genes.,-2002,,,,2063504,journals/isb/ChongZB02,0,328,5,328,5,3
2551,Farhad Arbab|Tom Chothia|Rob van der Mei|Sun Meng|Young-Joo Moon|Chrétien Verhoef,,From Coordination to Stochastic Models of QoS.,2009,,,,136723,conf/coordination/ArbabCMMMV09,4,0,0,0,0,3
2554,Anna Maria Radzikowska|Etienne E. Kerre,,Fuzzy Rough Sets Based on Residuated Lattices.,2004,,,,2282146,journals/trs/RadzikowskaK04,3,0,877,0,877,3
2555,Martin Hofmann,,Proof-Theoretic Approach to Description-Logic.,-2005,,,,568486,conf/lics/Hofmann05,2,0,580,0,580,3
2556,Hidefumi Kobatake|Jun Wei 0002|Yoshihiro Hagihara|Akinobu Shimizu|Yukiyasu Yoshinaga,,Nonlinear Adaptive Convergence Index Filters and Their Characteristics.,2000,,,,409678,conf/icpr/KobatakeJHSY00,1,0,89,0,89,3
2559,Daniela Petrelli|Steve Whittaker,,Family memories in the home: contrasting physical and digital mementos.,-2010,,,,2190328,journals/puc/PetrelliW10,0,121,5,121,5,3
2566,Decision Tree's Induction Strategies Evaluated on a Hard Real World Problem.,,Milan Zorman|Vili Podgorelec|Peter Kokol|Margaret G. E. Peterson|Joseph M. Lane,-2000,,,,94629,conf/cbms/ZormanPKPL00,2,0,199,0,199,3
