date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_TX
4/23/2016,11613,Saturday,1,4,2016,NA,NA,NA,NA,0
4/24/2016,11613,Sunday,2,4,2016,NA,NA,NA,NA,0
4/25/2016,11613,Monday,3,4,2016,NA,NA,NA,NA,0
4/26/2016,11613,Tuesday,4,4,2016,NA,NA,NA,NA,0
4/27/2016,11613,Wednesday,5,4,2016,NA,NA,NA,NA,0
4/28/2016,11613,Thursday,6,4,2016,NA,NA,NA,NA,0
4/29/2016,11613,Friday,7,4,2016,NA,NA,NA,NA,0
4/30/2016,11614,Saturday,1,4,2016,Pesach End,Religious,NA,NA,0
5/1/2016,11614,Sunday,2,5,2016,OrthodoxEaster,Religious,NA,NA,1
5/2/2016,11614,Monday,3,5,2016,NA,NA,NA,NA,0
5/3/2016,11614,Tuesday,4,5,2016,NA,NA,NA,NA,1
5/4/2016,11614,Wednesday,5,5,2016,NA,NA,NA,NA,0
5/5/2016,11614,Thursday,6,5,2016,Cinco De Mayo,Cultural,NA,NA,1
5/6/2016,11614,Friday,7,5,2016,NA,NA,NA,NA,1
5/7/2016,11615,Saturday,1,5,2016,NA,NA,NA,NA,1
5/8/2016,11615,Sunday,2,5,2016,Mother's day,Cultural,NA,NA,0
5/9/2016,11615,Monday,3,5,2016,NA,NA,NA,NA,1
5/10/2016,11615,Tuesday,4,5,2016,NA,NA,NA,NA,0
5/11/2016,11615,Wednesday,5,5,2016,NA,NA,NA,NA,1
5/12/2016,11615,Thursday,6,5,2016,NA,NA,NA,NA,1
5/13/2016,11615,Friday,7,5,2016,NA,NA,NA,NA,1
5/14/2016,11616,Saturday,1,5,2016,NA,NA,NA,NA,0
5/15/2016,11616,Sunday,2,5,2016,NA,NA,NA,NA,1
5/16/2016,11616,Monday,3,5,2016,NA,NA,NA,NA,0
5/17/2016,11616,Tuesday,4,5,2016,NA,NA,NA,NA,0
5/18/2016,11616,Wednesday,5,5,2016,NA,NA,NA,NA,0
5/19/2016,11616,Thursday,6,5,2016,NA,NA,NA,NA,0
5/20/2016,11616,Friday,7,5,2016,NA,NA,NA,NA,0
5/21/2016,11617,Saturday,1,5,2016,NA,NA,NA,NA,0
5/22/2016,11617,Sunday,2,5,2016,NA,NA,NA,NA,0
5/23/2016,11617,Monday,3,5,2016,NA,NA,NA,NA,0
5/24/2016,11617,Tuesday,4,5,2016,NA,NA,NA,NA,0
5/25/2016,11617,Wednesday,5,5,2016,NA,NA,NA,NA,0
5/26/2016,11617,Thursday,6,5,2016,NA,NA,NA,NA,0
5/27/2016,11617,Friday,7,5,2016,NA,NA,NA,NA,0
5/28/2016,11618,Saturday,1,5,2016,NA,NA,NA,NA,0
5/29/2016,11618,Sunday,2,5,2016,NA,NA,NA,NA,0
5/30/2016,11618,Monday,3,5,2016,MemorialDay,National,NA,NA,0
5/31/2016,11618,Tuesday,4,5,2016,NA,NA,NA,NA,0
6/1/2016,11618,Wednesday,5,6,2016,NA,NA,NA,NA,1
6/2/2016,11618,Thursday,6,6,2016,NBAFinalsStart,Sporting,NA,NA,0
6/3/2016,11618,Friday,7,6,2016,NA,NA,NA,NA,1
6/4/2016,11619,Saturday,1,6,2016,NA,NA,NA,NA,0
6/5/2016,11619,Sunday,2,6,2016,NA,NA,NA,NA,1
6/6/2016,11619,Monday,3,6,2016,NA,NA,NA,NA,1
6/7/2016,11619,Tuesday,4,6,2016,Ramadan starts,Religious,NA,NA,1
6/8/2016,11619,Wednesday,5,6,2016,NA,NA,NA,NA,0
6/9/2016,11619,Thursday,6,6,2016,NA,NA,NA,NA,1
6/10/2016,11619,Friday,7,6,2016,NA,NA,NA,NA,0
6/11/2016,11620,Saturday,1,6,2016,NA,NA,NA,NA,1
6/12/2016,11620,Sunday,2,6,2016,NA,NA,NA,NA,1
6/13/2016,11620,Monday,3,6,2016,NA,NA,NA,NA,1
6/14/2016,11620,Tuesday,4,6,2016,NA,NA,NA,NA,0
6/15/2016,11620,Wednesday,5,6,2016,NA,NA,NA,NA,1
6/16/2016,11620,Thursday,6,6,2016,NA,NA,NA,NA,0
6/17/2016,11620,Friday,7,6,2016,NA,NA,NA,NA,0
6/18/2016,11621,Saturday,1,6,2016,NA,NA,NA,NA,0
6/19/2016,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0
